,name,proximal_neighborhood,map_neighborhood,lat,lng,distance,neighborhood,categories,address,labeledLatLngs,postalCode,cc,city,state,country,formattedAddress,crossStreet,id
4,Hairo's Night Club,,,40.74776077270508,-73.88443756103516,2404,Riverdale,Nightclub,81-09 Roosevelt Ave,"[{'label': 'display', 'lat': 40.74776077270508, 'lng': -73.88443756103516}]",11372,US,Jackson Heights,NY,United States,"['81-09 Roosevelt Ave', 'Jackson Heights, NY 11372', 'United States']",,
0,Amadeus Nightclub,,,40.73939815942513,-73.88442149897578,3718,Wakefield,Nightclub,79-51 Albion Ave,"[{'label': 'display', 'lat': 40.73939815942513, 'lng': -73.88442149897578}]",11373,US,Elmhurst,NY,United States,"['79-51 Albion Ave', 'Elmhurst, NY 11373', 'United States']",,
1,Club BWI,,,40.73238252893732,-73.81007417185528,3008,Co-op City,Nightclub,,"[{'label': 'display', 'lat': 40.73238252893732, 'lng': -73.81007417185528}]",,US,Queens,NY,United States,"['Queens, NY', 'United States']",,
0,Moka Nightclub & Lounge,,,40.69886797256774,-73.81936410221405,1127,Wakefield,Lounge,13035 91st Ave,"[{'label': 'display', 'lat': 40.69886797256774, 'lng': -73.81936410221405}]",11418,US,Richmond Hill,NY,United States,"['13035 91st Ave', 'Richmond Hill, NY 11418', 'United States']",,
1,Mazi Nightclub,,,40.69875949525688,-73.81934091412293,1136,Co-op City,Nightclub,130-35 91st Ave,"[{'label': 'display', 'lat': 40.69875949525688, 'lng': -73.81934091412293}]",,US,Queens,NY,United States,"['130-35 91st Ave', 'Queens, NY', 'United States']",,
2,Mingle's Nightclub,,,40.69247505864526,-73.81646373551142,1808,Eastchester,Nightclub,103-18 101st Avenue,"[{'label': 'display', 'lat': 40.69247505864526, 'lng': -73.81646373551142}]",11419,US,Richmond Hill,NY,United States,"['103-18 101st Avenue', 'Richmond Hill, NY 11419', 'United States']",,
3,Jouvay Nightclub,,,40.696165131648605,-73.80412235798632,2389,Fieldston,Nightclub,147-02 Liberty Ave,"[{'label': 'display', 'lat': 40.696165131648605, 'lng': -73.80412235798632}]",11435,US,Jamaica,NY,United States,"['147-02 Liberty Ave (Sutphin Blvd)', 'Jamaica, NY 11435', 'United States']",Sutphin Blvd,
4,Splash Night Club,,,40.689849853515625,-73.8253402709961,1747,Riverdale,Nightclub,119-12 101st Ave,"[{'label': 'display', 'lat': 40.689849853515625, 'lng': -73.8253402709961}]",11419,US,South Richmond Hill,NY,United States,"['119-12 101st Ave', 'South Richmond Hill, NY 11419', 'United States']",,
0,Moka Nightclub & Lounge,,,40.69886797256774,-73.81936410221405,1057,Wakefield,Lounge,13035 91st Ave,"[{'label': 'display', 'lat': 40.69886797256774, 'lng': -73.81936410221405}]",11418,US,Richmond Hill,NY,United States,"['13035 91st Ave', 'Richmond Hill, NY 11418', 'United States']",,
1,Mazi Nightclub,,,40.69875949525688,-73.81934091412293,1058,Co-op City,Nightclub,130-35 91st Ave,"[{'label': 'display', 'lat': 40.69875949525688, 'lng': -73.81934091412293}]",,US,Queens,NY,United States,"['130-35 91st Ave', 'Queens, NY', 'United States']",,
2,Mingle's Nightclub,,,40.69247505864526,-73.81646373551142,1433,Eastchester,Nightclub,103-18 101st Avenue,"[{'label': 'display', 'lat': 40.69247505864526, 'lng': -73.81646373551142}]",11419,US,Richmond Hill,NY,United States,"['103-18 101st Avenue', 'Richmond Hill, NY 11419', 'United States']",,
3,Jouvay Nightclub,,,40.696165131648605,-73.80412235798632,2347,Fieldston,Nightclub,147-02 Liberty Ave,"[{'label': 'display', 'lat': 40.696165131648605, 'lng': -73.80412235798632}]",11435,US,Jamaica,NY,United States,"['147-02 Liberty Ave (Sutphin Blvd)', 'Jamaica, NY 11435', 'United States']",Sutphin Blvd,
4,Splash Night Club,,,40.689849853515625,-73.8253402709961,1054,Riverdale,Nightclub,119-12 101st Ave,"[{'label': 'display', 'lat': 40.689849853515625, 'lng': -73.8253402709961}]",11419,US,South Richmond Hill,NY,United States,"['119-12 101st Ave', 'South Richmond Hill, NY 11419', 'United States']",,
0,Pasion Night Club,,,40.749948,-73.817411,2018,Wakefield,Bar,,"[{'label': 'display', 'lat': 40.749948, 'lng': -73.817411}]",11355,US,Flushing,NY,United States,"['Flushing, NY 11355', 'United States']",,
0,Doha Nightclub NYC,,,40.753056,-73.933011,610,Wakefield,Nightclub,3834 31st St,"[{'label': 'display', 'lat': 40.753056, 'lng': -73.933011}]",11101,US,Long Island City,NY,United States,"['3834 31st St', 'Long Island City, NY 11101', 'United States']",,5a58a0b5c47cf954cad00ad1
1,PureNY Nightclub,,,40.76005082320337,-73.90125017948878,3382,Co-op City,Nightclub,62-05 30th Ave,"[{'label': 'display', 'lat': 40.76005082320337, 'lng': -73.90125017948878}]",11377,US,Woodside,NY,United States,"['62-05 30th Ave', 'Woodside, NY 11377', 'United States']",,4bc92319511f9521eb4aadc7
2,Embassy Nightclub & Lounge,,,40.744403,-73.931507,916,Eastchester,Nightclub,33-02 Queens Blvd,"[{'label': 'display', 'lat': 40.744403, 'lng': -73.931507}]",11101,US,Queens,NY,United States,"['33-02 Queens Blvd (33rd Street)', 'Long Island City, NY 11101', 'United States']",,57da0f88498e0dee5c0e75ee
3,Chango Night Club,,,40.75291146727775,-73.93293673154425,607,Fieldston,Nightclub,3834 31st St,"[{'label': 'display', 'lat': 40.75291146727775, 'lng': -73.93293673154425}]",11101,US,Long Island City,NY,United States,"['3834 31st St (btwn 38th & 39th Ave.)', 'Long Island City, NY 11101', 'United States']",,4c021817fd082d7f18f90785
4,Purlieu,,,40.75538156703345,-73.92763805335761,1132,Riverdale,Lounge,36-04 34th Street,"[{'label': 'display', 'lat': 40.75538156703345, 'lng': -73.92763805335761}]",11106,US,Astoria,NY,United States,"['36-04 34th Street (36th Avenue & 34th Street)', 'Astoria, NY 11106', 'United States']",,5166fa34e4b0503b7758067a
5,LIT NYC GENTLEMEN CLUB,,,40.75427616575544,-73.92264652206751,1467,Kingsbridge,Nightclub,35-35 Steinway St,"[{'label': 'display', 'lat': 40.75427616575544, 'lng': -73.92264652206751}]",11101,US,Astoria,NY,United States,"['35-35 Steinway St (Steinway street)', 'Astoria, NY 11101', 'United States']",,528276f211d215cb2b1f7e1f
6,La Boom,,,40.75359733615381,-73.90445285361817,2954,Marble Hill,Nightclub,5615 Northern Blvd,"[{'label': 'display', 'lat': 40.75359733615381, 'lng': -73.90445285361817}]",11377,US,Woodside,NY,United States,"['5615 Northern Blvd (at 57th St)', 'Woodside, NY 11377', 'United States']",,4b65438ff964a52013eb2ae3
7,Deseos,,,40.744478756410295,-73.91179197024843,2398,Woodlawn,Nightclub,5215 Roosevelt Ave,"[{'label': 'display', 'lat': 40.744478756410295, 'lng': -73.91179197024843}]",11377,US,Woodside,NY,United States,"['5215 Roosevelt Ave (Roosevelt Av)', 'Woodside, NY 11377', 'United States']",,4d8439daf9f3a1cd5e03b264
8,Amnesia Night Club,,,40.758767618875446,-73.91986486617026,1888,Norwood,Lounge,,"[{'label': 'display', 'lat': 40.758767618875446, 'lng': -73.91986486617026}]",11103,US,Astoria,NY,United States,"['Astoria, NY 11103', 'United States']",,4c6772f29cedd13abfca78a1
9,Pappagallo Night Club,,,40.7689831,-73.9106053,3190,Williamsbridge,Nightclub,Steinway Street,"[{'label': 'display', 'lat': 40.7689831, 'lng': -73.9106053}]",11103,US,Astoria,NY,United States,"['Steinway Street (31st Street)', 'Astoria, NY 11103', 'United States']",,4c84340251ada1cd2b3b2d10
10,Ammos Night Club,,,40.754124,-73.977017,3218,Baychester,Nightclub,,"[{'label': 'display', 'lat': 40.754124, 'lng': -73.977017}]",,US,,New York,United States,"['New York', 'United States']",,4e6c58e7d4c09a17a590df4f
11,Evolve Lounge,,,40.76049935159113,-73.96597594796832,2531,Pelham Parkway,Gay Bar,221 E 58th St,"[{'label': 'display', 'lat': 40.76049935159113, 'lng': -73.96597594796832}, {'label': 'entrance', 'lat': 40.760535, 'lng': -73.965912}]",10022,US,New York,NY,United States,"['221 E 58th St (at 3rd Ave.)', 'New York, NY 10022', 'United States']",,4bc39cd3abf495216305c493
12,Lavo,,,40.762919168049976,-73.97133777386868,3056,City Island,Nightclub,39 E 58th St,"[{'label': 'display', 'lat': 40.762919168049976, 'lng': -73.97133777386868}]",10022,US,New York,NY,United States,"['39 E 58th St (btwn Park & Madison Ave)', 'New York, NY 10022', 'United States']",,4c7ecc952042b1f79b0dc1ad
13,Babylon Hookah Lounge,,,40.745495410150944,-73.9776819211828,3287,Bedford Park,Hookah Bar,208 E 34th St,"[{'label': 'display', 'lat': 40.745495410150944, 'lng': -73.9776819211828}, {'label': 'entrance', 'lat': 40.745379, 'lng': -73.977679}]",10016,US,New York,NY,United States,"['208 E 34th St (at 3rd Ave)', 'New York, NY 10016', 'United States']",,4dc725b01f6ef43b8a4056b4
0,Embassy Nightclub & Lounge,,,40.744403,-73.931507,609,,Nightclub,33-02 Queens Blvd,"[{'label': 'display', 'lat': 40.744403, 'lng': -73.931507}]",11101,US,Queens,NY,United States,"['33-02 Queens Blvd (33rd Street)', 'Long Island City, NY 11101', 'United States']",33rd Street,57da0f88498e0dee5c0e75ee
1,PureNY Nightclub,,,40.76005082320337,-73.90125017948878,3095,,Nightclub,62-05 30th Ave,"[{'label': 'display', 'lat': 40.76005082320337, 'lng': -73.90125017948878}]",11377,US,Woodside,NY,United States,"['62-05 30th Ave', 'Woodside, NY 11377', 'United States']",,4bc92319511f9521eb4aadc7
2,Doha Nightclub NYC,,,40.753056,-73.933011,1523,,Nightclub,3834 31st St,"[{'label': 'display', 'lat': 40.753056, 'lng': -73.933011}]",11101,US,Long Island City,NY,United States,"['3834 31st St', 'Long Island City, NY 11101', 'United States']",,5a58a0b5c47cf954cad00ad1
3,Deseos,,,40.744478756410295,-73.91179197024843,1362,,Nightclub,5215 Roosevelt Ave,"[{'label': 'display', 'lat': 40.744478756410295, 'lng': -73.91179197024843}]",11377,US,Woodside,NY,United States,"['5215 Roosevelt Ave (Roosevelt Av)', 'Woodside, NY 11377', 'United States']",Roosevelt Av,4d8439daf9f3a1cd5e03b264
4,Purlieu,,,40.75538156703345,-73.92763805335761,1693,,Lounge,36-04 34th Street,"[{'label': 'display', 'lat': 40.75538156703345, 'lng': -73.92763805335761}]",11106,US,Astoria,NY,United States,"['36-04 34th Street (36th Avenue & 34th Street)', 'Astoria, NY 11106', 'United States']",36th Avenue & 34th Street,5166fa34e4b0503b7758067a
5,La Boom,,,40.75359733615381,-73.90445285361817,2412,,Nightclub,5615 Northern Blvd,"[{'label': 'display', 'lat': 40.75359733615381, 'lng': -73.90445285361817}]",11377,US,Woodside,NY,United States,"['5615 Northern Blvd (at 57th St)', 'Woodside, NY 11377', 'United States']",at 57th St,4b65438ff964a52013eb2ae3
6,LIT NYC GENTLEMEN CLUB,,,40.75427616575544,-73.92264652206751,1610,,Nightclub,35-35 Steinway St,"[{'label': 'display', 'lat': 40.75427616575544, 'lng': -73.92264652206751}]",11101,US,Astoria,NY,United States,"['35-35 Steinway St (Steinway street)', 'Astoria, NY 11101', 'United States']",Steinway street,528276f211d215cb2b1f7e1f
7,Chango Night Club,,,40.75291146727775,-73.93293673154425,1505,,Nightclub,3834 31st St,"[{'label': 'display', 'lat': 40.75291146727775, 'lng': -73.93293673154425}]",11101,US,Long Island City,NY,United States,"['3834 31st St (btwn 38th & 39th Ave.)', 'Long Island City, NY 11101', 'United States']",btwn 38th & 39th Ave.,4c021817fd082d7f18f90785
8,Pa'l Karajo,,,40.75407611068678,-73.89992237091064,2752,,Nightclub,6207 Northern Blvd.,"[{'label': 'display', 'lat': 40.75407611068678, 'lng': -73.89992237091064}]",11377,US,Jackson Heights,NY,United States,"['6207 Northern Blvd.', 'Jackson Heights, NY 11377', 'United States']",,4e1958dad1648b83483b7adf
9,Amnesia Night Club,,,40.758767618875446,-73.91986486617026,2153,,Lounge,,"[{'label': 'display', 'lat': 40.758767618875446, 'lng': -73.91986486617026}]",11103,US,Astoria,NY,United States,"['Astoria, NY 11103', 'United States']",,4c6772f29cedd13abfca78a1
0,PureNY Nightclub,,,40.76005082320337,-73.90125017948878,2918,Wakefield,Nightclub,62-05 30th Ave,"[{'label': 'display', 'lat': 40.76005082320337, 'lng': -73.90125017948878}]",11377,US,Woodside,NY,United States,"['62-05 30th Ave', 'Woodside, NY 11377', 'United States']",,
1,Melao Night Club,,,40.747616,-73.886475,2457,Co-op City,Nightclub,7905 Roosevelt Ave,"[{'label': 'display', 'lat': 40.747616, 'lng': -73.886475}]",11372,US,Jackson Heights,NY,United States,"['7905 Roosevelt Ave', 'Jackson Heights, NY 11372', 'United States']",,
2,Amadeus Nightclub,,,40.73939815942513,-73.88442149897578,3113,Eastchester,Nightclub,79-51 Albion Ave,"[{'label': 'display', 'lat': 40.73939815942513, 'lng': -73.88442149897578}]",11373,US,Elmhurst,NY,United States,"['79-51 Albion Ave', 'Elmhurst, NY 11373', 'United States']",,
3,Flamingo,,,40.747835557616135,-73.88117802604035,2165,Fieldston,Nightclub,85-12 Roosevelt Ave,"[{'label': 'display', 'lat': 40.747835557616135, 'lng': -73.88117802604035}]",,US,Corona,NY,United States,"['85-12 Roosevelt Ave', 'Corona, NY', 'United States']",,
4,Mangos Night Club,,,40.747257,-73.887091,2522,Riverdale,Bar,,"[{'label': 'display', 'lat': 40.747257, 'lng': -73.887091}]",11373,US,Elmhurst,NY,United States,"['Elmhurst, NY 11373', 'United States']",,
5,Pa'l Karajo,,,40.75407611068678,-73.89992237091064,2987,Kingsbridge,Nightclub,6207 Northern Blvd.,"[{'label': 'display', 'lat': 40.75407611068678, 'lng': -73.89992237091064}]",11377,US,Jackson Heights,NY,United States,"['6207 Northern Blvd.', 'Jackson Heights, NY 11377', 'United States']",,
6,Hairo's Night Club,,,40.74776077270508,-73.88443756103516,2334,Marble Hill,Nightclub,81-09 Roosevelt Ave,"[{'label': 'display', 'lat': 40.74776077270508, 'lng': -73.88443756103516}]",11372,US,Jackson Heights,NY,United States,"['81-09 Roosevelt Ave', 'Jackson Heights, NY 11372', 'United States']",,
7,Pappagallo Night Club,,,40.7689831,-73.9106053,3713,Woodlawn,Nightclub,Steinway Street,"[{'label': 'display', 'lat': 40.7689831, 'lng': -73.9106053}]",11103,US,Astoria,NY,United States,"['Steinway Street (31st Street)', 'Astoria, NY 11103', 'United States']",31st Street,
8,Medusa Night Club,,,40.76374935949807,-73.90428606748786,3140,Norwood,Nightclub,25-18 50th St,"[{'label': 'display', 'lat': 40.76374935949807, 'lng': -73.90428606748786}]",11377,US,Woodside,NY,United States,"['25-18 50th St (25th avenue)', 'Woodside, NY 11377', 'United States']",25th avenue,
0,Amadeus Nightclub,,,40.73939815942513,-73.88442149897578,1846,Wakefield,Nightclub,79-51 Albion Ave,"[{'label': 'display', 'lat': 40.73939815942513, 'lng': -73.88442149897578}]",11373,US,Elmhurst,NY,United States,"['79-51 Albion Ave', 'Elmhurst, NY 11373', 'United States']",,
1,Melao Night Club,,,40.747616,-73.886475,2603,Co-op City,Nightclub,7905 Roosevelt Ave,"[{'label': 'display', 'lat': 40.747616, 'lng': -73.886475}]",11372,US,Jackson Heights,NY,United States,"['7905 Roosevelt Ave', 'Jackson Heights, NY 11372', 'United States']",,
2,Embassy Nightclub & Lounge,,,40.744403,-73.931507,3650,Eastchester,Nightclub,33-02 Queens Blvd,"[{'label': 'display', 'lat': 40.744403, 'lng': -73.931507}]",11101,US,Queens,NY,United States,"['33-02 Queens Blvd (33rd Street)', 'Long Island City, NY 11101', 'United States']",33rd Street,
3,La Boom,,,40.75359733615381,-73.90445285361817,3211,Fieldston,Nightclub,5615 Northern Blvd,"[{'label': 'display', 'lat': 40.75359733615381, 'lng': -73.90445285361817}]",11377,US,Woodside,NY,United States,"['5615 Northern Blvd (at 57th St)', 'Woodside, NY 11377', 'United States']",at 57th St,
4,Deseos,,,40.744478756410295,-73.91179197024843,2494,Riverdale,Nightclub,5215 Roosevelt Ave,"[{'label': 'display', 'lat': 40.744478756410295, 'lng': -73.91179197024843}]",11377,US,Woodside,NY,United States,"['5215 Roosevelt Ave (Roosevelt Av)', 'Woodside, NY 11377', 'United States']",Roosevelt Av,
5,Flamingo,,,40.747835557616135,-73.88117802604035,2798,Kingsbridge,Nightclub,85-12 Roosevelt Ave,"[{'label': 'display', 'lat': 40.747835557616135, 'lng': -73.88117802604035}]",,US,Corona,NY,United States,"['85-12 Roosevelt Ave', 'Corona, NY', 'United States']",,
6,Mangos Night Club,,,40.747257,-73.887091,2549,Marble Hill,Bar,,"[{'label': 'display', 'lat': 40.747257, 'lng': -73.887091}]",11373,US,Elmhurst,NY,United States,"['Elmhurst, NY 11373', 'United States']",,
7,Borinquen Night Club,,,40.699021,-73.910893,3189,Woodlawn,Nightlife Spot,300 Wyckoff Ave,"[{'label': 'display', 'lat': 40.699021, 'lng': -73.910893}]",11237,US,Brooklyn,NY,United States,"['300 Wyckoff Ave', 'Brooklyn, NY 11237', 'United States']",,
8,Hairo's Night Club,,,40.74776077270508,-73.88443756103516,2677,Norwood,Nightclub,81-09 Roosevelt Ave,"[{'label': 'display', 'lat': 40.74776077270508, 'lng': -73.88443756103516}]",11372,US,Jackson Heights,NY,United States,"['81-09 Roosevelt Ave', 'Jackson Heights, NY 11372', 'United States']",,
9,LIT NYC GENTLEMEN CLUB,,,40.75427616575544,-73.92264652206751,3909,Williamsbridge,Nightclub,35-35 Steinway St,"[{'label': 'display', 'lat': 40.75427616575544, 'lng': -73.92264652206751}]",11101,US,Astoria,NY,United States,"['35-35 Steinway St (Steinway street)', 'Astoria, NY 11101', 'United States']",Steinway street,
0,Amadeus Nightclub,,,40.73939815942513,-73.88442149897578,3745,Wakefield,Nightclub,79-51 Albion Ave,"[{'label': 'display', 'lat': 40.73939815942513, 'lng': -73.88442149897578}]",11373,US,Elmhurst,NY,United States,"['79-51 Albion Ave', 'Elmhurst, NY 11373', 'United States']",,
1,Borinquen Night Club,,,40.699021,-73.910893,1307,Co-op City,Nightlife Spot,300 Wyckoff Ave,"[{'label': 'display', 'lat': 40.699021, 'lng': -73.910893}]",11237,US,Brooklyn,NY,United States,"['300 Wyckoff Ave', 'Brooklyn, NY 11237', 'United States']",,
2,Ascromundo Night Club,,,40.676028,-73.891971,3682,Eastchester,Nightclub,2770 Atlantic Ave,"[{'label': 'display', 'lat': 40.676028, 'lng': -73.891971}]",11207,US,Brooklyn,NY,United States,"['2770 Atlantic Ave', 'Brooklyn, NY 11207', 'United States']",,
0,Ascromundo Night Club,,,40.676028,-73.891971,3473,Wakefield,Nightclub,2770 Atlantic Ave,"[{'label': 'display', 'lat': 40.676028, 'lng': -73.891971}]",11207,US,Brooklyn,NY,United States,"['2770 Atlantic Ave', 'Brooklyn, NY 11207', 'United States']",,
1,Borinquen Night Club,,,40.699021,-73.910893,3414,Co-op City,Nightlife Spot,300 Wyckoff Ave,"[{'label': 'display', 'lat': 40.699021, 'lng': -73.910893}]",11237,US,Brooklyn,NY,United States,"['300 Wyckoff Ave', 'Brooklyn, NY 11237', 'United States']",,
0,Amadeus Nightclub,,,40.73939815942513,-73.88442149897578,2525,Wakefield,Nightclub,79-51 Albion Ave,"[{'label': 'display', 'lat': 40.73939815942513, 'lng': -73.88442149897578}]",11373,US,Elmhurst,NY,United States,"['79-51 Albion Ave', 'Elmhurst, NY 11373', 'United States']",,
1,Melao Night Club,,,40.747616,-73.886475,3185,Co-op City,Nightclub,7905 Roosevelt Ave,"[{'label': 'display', 'lat': 40.747616, 'lng': -73.886475}]",11372,US,Jackson Heights,NY,United States,"['7905 Roosevelt Ave', 'Jackson Heights, NY 11372', 'United States']",,
2,Flamingo,,,40.747835557616135,-73.88117802604035,2878,Eastchester,Nightclub,85-12 Roosevelt Ave,"[{'label': 'display', 'lat': 40.747835557616135, 'lng': -73.88117802604035}]",,US,Corona,NY,United States,"['85-12 Roosevelt Ave', 'Corona, NY', 'United States']",,
3,Mangos Night Club,,,40.747257,-73.887091,3199,Fieldston,Bar,,"[{'label': 'display', 'lat': 40.747257, 'lng': -73.887091}]",11373,US,Elmhurst,NY,United States,"['Elmhurst, NY 11373', 'United States']",,
4,Hairo's Night Club,,,40.74776077270508,-73.88443756103516,3067,Riverdale,Nightclub,81-09 Roosevelt Ave,"[{'label': 'display', 'lat': 40.74776077270508, 'lng': -73.88443756103516}]",11372,US,Jackson Heights,NY,United States,"['81-09 Roosevelt Ave', 'Jackson Heights, NY 11372', 'United States']",,
